out,8.00960e-03,8.84519e-03,8.03444e-03,1.43028e+00
$2,9.33231e-01,9.33231e-01,7.17906e-02,7.17906e-02
b,2.60000e-03,8.80000e+00,2.60000e-03,8.80000e+00
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,2.09992e+00,7.00752e-03,2.09992e+00,7.00752e-03
$1,2.00240e-02,2.21130e-02,2.00861e-02,3.57569e+00
