out,1.60377e-03,1.62001e-03,1.63292e-03,4.09962e-01
$2,2.63438e+00,2.63438e+00,1.03412e-02,1.03412e-02
b,8.20000e-03,2.50000e+00,8.20000e-03,2.50000e+00
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,2.23727e+00,5.07775e-02,2.23727e+00,5.07775e-02
$1,4.00943e-03,4.05001e-03,4.08230e-03,1.02490e+00
