out,8.00633e-03,8.22693e-03,8.06048e-03,2.71361e+00
$2,2.09995e+00,2.09995e+00,4.01255e-03,4.01255e-03
b,2.83333e-03,3.36000e+00,2.83333e-03,3.36000e+00
a,1.30000e-03,1.30000e-03,4.40000e+00,4.40000e+00
$3,2.94222e+00,5.04845e-02,2.94222e+00,5.04845e-02
$1,2.00158e-02,2.05673e-02,2.01512e-02,6.78401e+00
