out,8.00196e-03,8.02001e-03,8.03467e-03,1.47712e+00
$2,2.49997e+00,2.49997e+00,7.01134e-02,7.01134e-02
b,2.83333e-03,3.36000e+00,2.83333e-03,3.36000e+00
a,2.60000e-03,2.60000e-03,8.80000e+00,8.80000e+00
$3,2.09785e+00,3.02082e-03,2.09785e+00,3.02082e-03
$1,2.00049e-02,2.00500e-02,2.00867e-02,3.69281e+00
