out,8.00938e-03,8.22180e-03,8.11974e-03,2.69681e+00
$2,2.09206e+00,2.09206e+00,4.06109e-03,4.06109e-03
b,2.60000e-03,8.80000e+00,2.60000e-03,8.80000e+00
a,8.20000e-03,8.20000e-03,2.50000e+00,2.50000e+00
$3,2.49997e+00,7.01134e-02,2.49997e+00,7.01134e-02
$1,2.00234e-02,2.05545e-02,2.02994e-02,6.74202e+00
