$2,2.49997e+00,2.49997e+00,7.01134e-02,7.01134e-02
b,3.40000e-03,2.80000e+00,3.40000e-03,2.80000e+00
$1,7.01835e-03,7.25214e-03,7.06987e-03,1.36830e+00
$3,3.89936e+00,1.00001e-02,3.89936e+00,1.00001e-02
out,2.80734e-03,2.90086e-03,2.82795e-03,5.47322e-01
a,2.60000e-03,2.60000e-03,8.80000e+00,8.80000e+00
