out,8.00960e-03,8.23290e-03,8.11994e-03,2.69738e+00
$2,2.06649e+00,2.06649e+00,3.04491e-03,3.04491e-03
b,1.30000e-03,4.40000e+00,1.30000e-03,4.40000e+00
a,8.20000e-03,8.20000e-03,2.50000e+00,2.50000e+00
$3,2.49999e+00,7.06875e-02,2.49999e+00,7.06875e-02
$1,2.00240e-02,2.05823e-02,2.02998e-02,6.74344e+00
