out,8.00947e-03,8.22627e-03,8.11520e-03,2.64698e+00
$2,2.08125e+00,2.08125e+00,2.72108e-02,2.72108e-02
b,1.30000e-03,4.40000e+00,1.30000e-03,4.40000e+00
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,2.49999e+00,7.06875e-02,2.49999e+00,7.06875e-02
$1,2.00237e-02,2.05657e-02,2.02880e-02,6.61745e+00
