out,8.01192e-03,8.18963e-03,8.22683e-03,2.71177e+00
$2,2.23727e+00,2.23727e+00,5.07775e-02,5.07775e-02
b,2.83333e-03,3.36000e+00,2.83333e-03,3.36000e+00
a,8.20000e-03,8.20000e-03,2.50000e+00,2.50000e+00
$3,2.09990e+00,7.11143e-03,2.09990e+00,7.11143e-03
$1,2.00298e-02,2.04741e-02,2.05671e-02,6.77941e+00
