out,8.00145e-03,8.03586e-03,8.01176e-03,1.58647e+00
$2,2.09828e+00,2.09828e+00,3.00170e-03,3.00170e-03
b,3.40000e-03,2.80000e+00,3.40000e-03,2.80000e+00
a,2.60000e-03,2.60000e-03,8.80000e+00,8.80000e+00
$3,2.87336e+00,5.06486e-02,2.87336e+00,5.06486e-02
$1,2.00036e-02,2.00896e-02,2.00294e-02,3.96618e+00
