out,8.00634e-03,8.22776e-03,8.06020e-03,2.71185e+00
$2,2.09810e+00,2.09810e+00,7.25497e-03,7.25497e-03
b,2.83333e-03,3.36000e+00,2.83333e-03,3.36000e+00
a,8.20000e-03,8.20000e-03,2.50000e+00,2.50000e+00
$3,2.94222e+00,5.04845e-02,2.94222e+00,5.04845e-02
$1,2.00159e-02,2.05694e-02,2.01505e-02,6.77964e+00
