out,8.00671e-03,8.22698e-03,8.06680e-03,2.71353e+00
$2,2.09968e+00,2.09968e+00,4.00180e-03,4.00180e-03
b,3.40000e-03,2.80000e+00,3.40000e-03,2.80000e+00
a,2.60000e-03,2.60000e-03,8.80000e+00,8.80000e+00
$3,2.87336e+00,5.06486e-02,2.87336e+00,5.06486e-02
$1,2.00168e-02,2.05675e-02,2.01670e-02,6.78383e+00
