$2,2.09785e+00,2.09785e+00,3.02082e-03,3.02082e-03
b,3.40000e-03,2.80000e+00,3.40000e-03,2.80000e+00
$1,2.00168e-02,2.05695e-02,2.01672e-02,6.78501e+00
$3,2.87336e+00,5.06486e-02,2.87336e+00,5.06486e-02
out,8.00672e-03,8.22779e-03,8.06689e-03,2.71400e+00
a,2.83333e-03,2.83333e-03,3.36000e+00,3.36000e+00
