$2,2.49999e+00,2.49999e+00,7.06875e-02,7.06875e-02
b,3.40000e-03,2.80000e+00,3.40000e-03,2.80000e+00
$1,2.00233e-02,2.02993e-02,2.05461e-02,6.74018e+00
$3,2.09932e+00,4.04448e-03,2.09932e+00,4.04448e-03
out,8.00932e-03,8.11974e-03,8.21846e-03,2.69607e+00
a,1.30000e-03,1.30000e-03,4.40000e+00,4.40000e+00
