$2,2.09810e+00,2.09810e+00,7.25497e-03,7.25497e-03
b,3.40000e-03,2.80000e+00,3.40000e-03,2.80000e+00
$1,2.00036e-02,2.00897e-02,2.00292e-02,3.92282e+00
$3,2.87336e+00,5.06486e-02,2.87336e+00,5.06486e-02
out,8.00145e-03,8.03587e-03,8.01169e-03,1.56913e+00
a,8.20000e-03,8.20000e-03,2.50000e+00,2.50000e+00
