out,2.81117e-03,2.88351e-03,2.86838e-03,6.72320e-01
$2,2.63438e+00,2.63438e+00,1.03412e-02,1.03412e-02
b,3.40000e-03,2.80000e+00,3.40000e-03,2.80000e+00
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,2.87336e+00,5.06486e-02,2.87336e+00,5.06486e-02
$1,7.02793e-03,7.20877e-03,7.17095e-03,1.68080e+00
