out,8.00633e-03,8.22692e-03,8.06022e-03,2.71197e+00
$2,2.09999e+00,2.09999e+00,7.05237e-03,7.05237e-03
b,2.83333e-03,3.36000e+00,2.83333e-03,3.36000e+00
a,1.30000e-03,1.30000e-03,4.40000e+00,4.40000e+00
$3,2.94222e+00,5.04845e-02,2.94222e+00,5.04845e-02
$1,2.00158e-02,2.05673e-02,2.01505e-02,6.77993e+00
