out,8.03235e-03,8.85910e-03,8.21435e-03,1.46413e+00
$2,9.33231e-01,9.33231e-01,7.17906e-02,7.17906e-02
b,2.60000e-03,8.80000e+00,2.60000e-03,8.80000e+00
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,1.27443e+00,3.00000e-03,1.27443e+00,3.00000e-03
$1,2.00809e-02,2.21478e-02,2.05359e-02,3.66033e+00
