out,2.80632e-03,2.82876e-03,2.86840e-03,6.74415e-01
$2,3.87841e+00,3.87841e+00,1.00001e-02,1.00001e-02
b,3.40000e-03,2.80000e+00,3.40000e-03,2.80000e+00
a,8.20000e-03,8.20000e-03,2.50000e+00,2.50000e+00
$3,2.87336e+00,5.06486e-02,2.87336e+00,5.06486e-02
$1,7.01579e-03,7.07190e-03,7.17101e-03,1.68604e+00
