out,1.60258e-03,1.62001e-03,1.61534e-03,4.12780e-01
$2,2.63438e+00,2.63438e+00,1.03412e-02,1.03412e-02
b,2.83333e-03,3.36000e+00,2.83333e-03,3.36000e+00
a,2.50000e-02,2.50000e-02,3.10000e-01,3.10000e-01
$3,2.94222e+00,5.04845e-02,2.94222e+00,5.04845e-02
$1,4.00646e-03,4.05003e-03,4.03834e-03,1.03195e+00
